Page,topic,Date,Pageviews
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170212,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170215,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170216,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170221,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170222,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170224,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170228,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170308,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170314,4
/blog/the-doj-just-joined-a-whistleblowers-lawsuit-against-prime-hospitals/,healthcare,20170315,4
/blog/the-feds-plan-to-fight-discrimination-by-temp-agencies/,workers-rights,20170117,4
/blog/the-feds-plan-to-fight-discrimination-by-temp-agencies/,workers-rights,20170119,4
/blog/the-feds-plan-to-fight-discrimination-by-temp-agencies/,workers-rights,20170122,4
/blog/the-feds-plan-to-fight-discrimination-by-temp-agencies/,workers-rights,20170126,4
/blog/the-feds-plan-to-fight-discrimination-by-temp-agencies/,workers-rights,20170216,4
/blog/the-hate-report-bomb-threats-a-deadly-shooting-and-a-mosque-arson/,inequality,20170305,4
/blog/the-hate-report-bomb-threats-a-deadly-shooting-and-a-mosque-arson/,inequality,20170307,4
/blog/the-hate-report-bomb-threats-a-deadly-shooting-and-a-mosque-arson/,inequality,20170311,4
/blog/the-hate-report-bomb-threats-a-deadly-shooting-and-a-mosque-arson/,inequality,20170313,4
/blog/the-hate-report-bomb-threats-a-deadly-shooting-and-a-mosque-arson/,inequality,20170316,4
/blog/the-hate-report-go-back-to-your-own-country-becomes-anthem-of-hate/,accountability,20170319,4
/blog/the-hate-report-go-back-to-your-own-country-becomes-anthem-of-hate/,accountability,20170321,4
/blog/the-hate-report-go-back-to-your-own-country-becomes-anthem-of-hate/,accountability,20170323,4
/blog/the-hate-report-go-back-to-your-own-country-becomes-anthem-of-hate/,accountability,20170327,4
/blog/the-hate-report-kansas-lone-wolf-and-atlantas-anti-semitic-history/,inequality,20170312,4
/blog/the-hate-report-kansas-lone-wolf-and-atlantas-anti-semitic-history/,inequality,20170322,4
/blog/the-hate-report-kansas-lone-wolf-and-atlantas-anti-semitic-history/,inequality,20170329,4
/blog/the-problem-with-turning-to-armed-guards-after-mass-shootings/,"criminal-justice,guns,guns-and-mental-health,guns-and-society,security-guards",20170126,4
/blog/the-problem-with-turning-to-armed-guards-after-mass-shootings/,"criminal-justice,guns,guns-and-mental-health,guns-and-society,security-guards",20170209,4
/blog/the-quick-read-the-animal-cruelty-behind-americas-trapping-boom/,environment,20170123,4
/blog/the-quick-read-the-animal-cruelty-behind-americas-trapping-boom/,environment,20170226,4
/blog/the-secrets-of-the-drought-a-readers-guide/,"environment,the-secrets-of-the-drought",20170123,4
/blog/the-secrets-of-the-drought-a-readers-guide/,"environment,the-secrets-of-the-drought",20170124,4
/blog/the-secrets-of-the-drought-a-readers-guide/,"environment,the-secrets-of-the-drought",20170203,4
/blog/the-secrets-of-the-drought-a-readers-guide/,"environment,the-secrets-of-the-drought",20170309,4
/blog/the-secrets-of-the-drought-a-readers-guide/,"environment,the-secrets-of-the-drought",20170314,4
/blog/the-sound-of-coal-production-using-miditime/,inside-the-newsroom,20170104,4
/blog/the-sound-of-coal-production-using-miditime/,inside-the-newsroom,20170110,4
/blog/the-sound-of-coal-production-using-miditime/,inside-the-newsroom,20170128,4
/blog/the-sound-of-coal-production-using-miditime/,inside-the-newsroom,20170210,4
/blog/the-sound-of-coal-production-using-miditime/,inside-the-newsroom,20170303,4
/blog/the-surprising-tools-cir-used-to-map-the-us-mexico-border-fence/,"border-patrol,inside-the-newsroom",20170112,4
/blog/the-toll-of-displacement-told-through-images/,criminal-justice,20170113,4
/blog/the-toll-of-displacement-told-through-images/,criminal-justice,20170123,4
/blog/the-toll-of-displacement-told-through-images/,criminal-justice,20170312,4
/blog/the-toll-of-displacement-told-through-images/,criminal-justice,20170317,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170101,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170104,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170128,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170225,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170314,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170319,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170321,4
/blog/the-value-of-looking-back-to-go-forward/,inside-the-newsroom,20170329,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170105,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170109,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170110,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170113,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170115,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170116,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170117,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170201,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170205,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170208,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170210,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170211,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170212,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170221,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170306,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170308,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170314,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170315,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170316,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170320,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170321,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170326,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170328,4
/blog/the-world-wouldve-already-run-out-of-water-if-everyone-ate-like-americans/,"climate-change,environment,food-security,the-secrets-of-the-drought",20170329,4
/blog/theres-discrimination-amid-the-dust-on-government-asbestos-projects/,"inequality,workers-rights",20170118,4
/blog/theres-discrimination-amid-the-dust-on-government-asbestos-projects/,"inequality,workers-rights",20170329,4
/blog/this-california-lawmaker-wants-to-name-and-shame-the-wet-princes/,"climate-change,environment,the-secrets-of-the-drought",20170108,4
/blog/this-california-lawmaker-wants-to-name-and-shame-the-wet-princes/,"climate-change,environment,the-secrets-of-the-drought",20170117,4
/blog/this-california-lawmaker-wants-to-name-and-shame-the-wet-princes/,"climate-change,environment,the-secrets-of-the-drought",20170122,4
/blog/this-is-how-americas-presidential-election-could-be-hacked/,"accountability,criminal-justice,cybersecurity",20170125,4
/blog/this-is-how-americas-presidential-election-could-be-hacked/,"accountability,criminal-justice,cybersecurity",20170127,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170215,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170220,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170224,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170225,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170227,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170302,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170307,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170310,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170324,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170326,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170327,4
/blog/this-is-how-much-trumps-labor-pick-dislikes-minimum-wage-hikes/,"money-and-politics,the-trump-era",20170328,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170103,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170105,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170106,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170110,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170122,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170127,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170205,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170208,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170209,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170210,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170213,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170214,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170216,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170224,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170302,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170308,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170314,4
/blog/this-is-how-to-stop-border-patrol-killings-with-impunity-ex-officials-say/,"accountability,border-patrol,national-security",20170315,4
/blog/three-troubling-charts-on-the-income-rich-ish-and-asset-poor/,money-and-politics,20170221,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170102,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170111,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170121,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170122,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170124,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170210,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170212,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170213,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170214,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170215,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170216,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170218,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170219,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170221,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170223,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170224,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170227,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170304,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170306,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170308,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170310,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170319,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170323,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170325,4
/blog/tree-trimming-deaths-alarm-federal-officials-and-industry-insiders/,labor-and-employment,20170328,4
/blog/trump-budget-targets-programs-that-help-people-get-jobs/,"accountability,the-trump-era,labor-and-employment",20170326,4
/blog/trump-budget-targets-programs-that-help-people-get-jobs/,"accountability,the-trump-era,labor-and-employment",20170327,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170312,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170314,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170315,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170318,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170323,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170325,4
/blog/trumps-border-wall-bidding-to-begin/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170328,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170101,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170102,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170110,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170111,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170112,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170114,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170117,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170118,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170122,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170123,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170126,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability",20170127,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170202,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170204,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170206,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170209,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170211,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170215,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170228,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170302,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170305,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170306,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170307,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170313,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170315,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170321,4
/blog/trumps-climate-change-denial-benefits-russia/,"climate-change,food-security,sustainability,the-trump-era",20170326,4
/blog/trumps-energy-secretary-could-face-major-conflicts-of-interest/,"accountability,sustainability",20170118,4
/blog/trumps-energy-secretary-could-face-major-conflicts-of-interest/,"accountability,sustainability",20170128,4
/blog/trumps-energy-secretary-could-face-major-conflicts-of-interest/,"accountability,sustainability,the-trump-era",20170201,4
/blog/trumps-energy-secretary-could-face-major-conflicts-of-interest/,"accountability,sustainability,the-trump-era",20170217,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170227,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170304,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170307,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170309,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170311,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170323,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170324,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170328,4
/blog/trumps-homeland-security-chief-issues-mass-deportation-playbook/,"accountability,border-patrol,national-security,the-trump-era,the-wall",20170329,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170204,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170205,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170210,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170218,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170223,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170224,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170225,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170226,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170227,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170301,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170302,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170306,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170310,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170314,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170321,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-trump-era,the-wall",20170322,4
/blog/trumps-wall-wrong-path-for-immigration-reform-analysts-say/,"border-patrol,national-security,the-wall",20170129,4
/blog/tsa-may-face-subpoenas-over-misconduct-probe/,"criminal-justice,law-enforcement",20170218,4
/blog/tsa-may-face-subpoenas-over-misconduct-probe/,"criminal-justice,law-enforcement",20170222,4
/blog/tsa-may-face-subpoenas-over-misconduct-probe/,"criminal-justice,law-enforcement",20170302,4
/blog/tsa-may-face-subpoenas-over-misconduct-probe/,"criminal-justice,law-enforcement",20170307,4
/blog/tsa-ousts-top-official-paid-large-bonuses-despite-security-lapses/,"national-security,labor-and-employment",20170201,4
/blog/tsa-ousts-top-official-paid-large-bonuses-despite-security-lapses/,"national-security,labor-and-employment",20170308,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170101,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170106,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170107,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170118,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170126,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170127,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170128,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170131,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170205,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170206,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170216,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170222,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170223,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170225,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170226,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170228,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170308,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170311,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170313,4
/blog/turn-your-data-into-sound-using-our-new-miditime-library/,inside-the-newsroom,20170329,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170105,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170107,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170110,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170112,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170117,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170220,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170224,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170316,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170323,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170325,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170328,4
/blog/u-s-government-killed-coyotes-from-the-air-for-hammond-ranch/,environment,20170329,4
/blog/uclas-sports-equity-numbers-for-women-include-phantom-players-and-men/,sports,20170101,4
/blog/uclas-sports-equity-numbers-for-women-include-phantom-players-and-men/,sports,20170113,4
/blog/uclas-sports-equity-numbers-for-women-include-phantom-players-and-men/,sports,20170217,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170214,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170218,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170305,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170306,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170310,4
/blog/va-fires-doctor-known-as-candy-man/,"opiates,veterans",20170324,4
/blog/vacated-public-housing-cleared-of-squatters-and-holdout-employee/,public-housing,20170118,4
/blog/vacated-public-housing-cleared-of-squatters-and-holdout-employee/,public-housing,20170127,4
/blog/vacated-public-housing-cleared-of-squatters-and-holdout-employee/,public-housing,20170224,4
/blog/vacated-public-housing-cleared-of-squatters-and-holdout-employee/,public-housing,20170225,4
/blog/vacated-public-housing-cleared-of-squatters-and-holdout-employee/,public-housing,20170318,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170211,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170213,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170218,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170224,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170225,4
/blog/veterans-voted-for-trump-to-drain-the-swamp/,"accountability,veterans,the-trump-era,voting",20170228,4
